Wavelength,400 nm,442 nm,500 nm,550 nm,550 nm (2),600 nm,650 nm,700 nm,Large chequerboard (white1),Large chequerboard (white2),Large chequerboard (black1),Large chequerboard (black2),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Optoma EP739 90 s after taking white reference,Optoma EP739 just after taking white reference,"400 nm, in wood holder","442 nm, hand-held",Small chequerboard (white1),Small chequerboard (white2),Small chequerboard (black1),Small chequerboard (black2)
2210,0,0,0,0,0,0,0,0,0.619592,0.606552,0.055097,0.05007,0.705144,0.092653,0.393077,0.751443,0.467301,0.348183,0.780437,0.80181,0.657318,0.801646,0.676185,0.670536,0.68228,0.76314,0.811807,0.686639,0.692165,0.736799,0.765537,0.515551,0.78408,0.633343,0.370962,0.122055,0.080674,0.053488,0,0,0,0,0.562321,0.555103,0.068271,0.06091
2211,0,0,0,0,0,0,0,0,0.617128,0.603728,0.055751,0.04945,0.704587,0.094077,0.391234,0.749613,0.46633,0.347128,0.777914,0.797534,0.655237,0.798904,0.671704,0.666173,0.679412,0.759909,0.808676,0.684404,0.68934,0.733543,0.761517,0.514575,0.780579,0.631353,0.369001,0.123108,0.080859,0.053768,0.189817,0,0,0,0.559303,0.553058,0.06751,0.060886
2212,0,30.738485,14.630097,65.415596,0,32.681858,29.679998,0,0.61502,0.601223,0.056629,0.048547,0.703757,0.095222,0.389218,0.747201,0.464824,0.345453,0.774982,0.793112,0.652585,0.79601,0.66701,0.661574,0.675928,0.756746,0.805303,0.681403,0.686359,0.729404,0.756979,0.513362,0.776798,0.628845,0.367533,0.124312,0.080518,0.053948,0.448943,15.786872,11.18372,2.419019,0.556923,0.551128,0.067573,0.060862
2213,0.193102,1.238707,0.406887,2.996166,0.63767,1.804086,0.659655,0,0.612895,0.599679,0.057634,0.04762,0.703499,0.094861,0.387277,0.743629,0.462273,0.343903,0.770644,0.788221,0.648998,0.791836,0.662462,0.657961,0.67175,0.753131,0.800916,0.677661,0.682393,0.723418,0.752039,0.51147,0.772312,0.625467,0.367162,0.125282,0.079105,0.053728,0.803851,0.980201,0.413222,0.812145,0.555822,0.54908,0.067785,0.061727
2214,0.209011,0.517944,0.083212,1.54416,0.719596,0.894813,0.091972,0,0.610598,0.598506,0.058414,0.046759,0.703431,0.094324,0.385436,0.739885,0.460129,0.342418,0.765798,0.783175,0.645754,0.786958,0.658003,0.654376,0.667782,0.748904,0.796516,0.673808,0.678135,0.717433,0.746977,0.509555,0.767666,0.621906,0.366892,0.125792,0.078195,0.053402,1.795074,0.653069,0.202587,0.879056,0.554618,0.546494,0.067593,0.062368
2215,0.482904,0.428681,0.034229,1.049857,0.817599,0.798698,0.21291,0,0.607618,0.596837,0.057617,0.046299,0.704589,0.094179,0.38418,0.735184,0.459569,0.340527,0.759207,0.778482,0.642725,0.779934,0.653988,0.650209,0.663711,0.742924,0.792192,0.669798,0.672893,0.711992,0.741379,0.508268,0.763047,0.617773,0.366067,0.124359,0.078758,0.053005,0,0.743285,0.486585,0.813618,0.553044,0.54302,0.066748,0.062826
2216,0.897659,0.409557,0.083187,0.450773,0.838331,0.787347,0.305996,0,0.604106,0.594397,0.056279,0.046173,0.706349,0.094361,0.382956,0.730216,0.459012,0.338933,0.752353,0.774139,0.639359,0.772963,0.649887,0.64633,0.659416,0.736893,0.787139,0.665956,0.667445,0.706921,0.73589,0.507287,0.758427,0.6136,0.36503,0.122551,0.079418,0.052941,0,0.706385,0.81316,0.649567,0.551263,0.539698,0.065799,0.063598
2217,0.89177,0.329696,0.712958,0.297283,0.677211,0.775283,0.56284,0,0.600125,0.591259,0.055569,0.046078,0.708385,0.094612,0.380384,0.723873,0.456828,0.337939,0.74718,0.768844,0.634134,0.76816,0.645427,0.643371,0.65514,0.731644,0.779661,0.661012,0.663028,0.702742,0.730096,0.50575,0.752657,0.609268,0.363999,0.121677,0.079823,0.054443,0.625407,0.693136,0.74414,0.477059,0.54771,0.535972,0.065174,0.062593
2218,0.450662,0.151058,1.876478,0.394557,0.476341,0.799151,1.487918,0,0.596385,0.588109,0.055695,0.045696,0.710366,0.094511,0.377561,0.717123,0.453805,0.336644,0.742742,0.76289,0.627904,0.763446,0.641124,0.639864,0.650697,0.726215,0.772416,0.655113,0.658828,0.698217,0.724012,0.503687,0.746456,0.604924,0.362706,0.121243,0.079987,0.056093,0,1.280759,0.650328,0.270935,0.543561,0.531947,0.064761,0.060743
2219,0.608412,0,2.236171,0.177871,0.600839,0.535822,2.431216,0,0.59248,0.583317,0.056898,0.045358,0.711152,0.09413,0.375338,0.710982,0.450383,0.334254,0.735896,0.755676,0.621268,0.757383,0.636412,0.634274,0.646185,0.719642,0.766486,0.648129,0.652831,0.691514,0.717529,0.501019,0.740426,0.600109,0.359412,0.12133,0.079693,0.05642,0,1.657852,0.73721,0.70598,0.538149,0.52852,0.06534,0.060327
2220,1.324069,0.001599,1.86758,0,0.814739,0.154089,2.452793,0,0.588361,0.578727,0.05792,0.045111,0.711118,0.093869,0.372852,0.704341,0.447321,0.33181,0.727269,0.747615,0.614984,0.750762,0.631226,0.629004,0.641513,0.712704,0.759934,0.641175,0.645882,0.684217,0.710209,0.498352,0.734466,0.594624,0.355801,0.121329,0.07927,0.056317,0,1.21634,0.658806,1.098148,0.532277,0.524874,0.066172,0.060089
2221,1.948595,0.144603,1.419768,0.035071,1.369305,0.054124,2.473922,0,0.584435,0.575091,0.057616,0.046575,0.71041,0.094728,0.370714,0.696699,0.443583,0.329783,0.718271,0.739043,0.608044,0.742368,0.625065,0.622597,0.634838,0.705002,0.752474,0.635602,0.637284,0.676856,0.701165,0.495305,0.726668,0.589254,0.351524,0.121609,0.079142,0.055494,0,1.530458,0.777493,1.083305,0.528382,0.520792,0.066312,0.059955
2222,4.432579,0.753139,2.656481,0.293508,4.746381,0.296552,2.565764,0,0.580235,0.57149,0.056591,0.04865,0.709705,0.095362,0.36934,0.689449,0.439691,0.327522,0.709781,0.730516,0.601164,0.734115,0.618845,0.615241,0.627565,0.697399,0.745441,0.62991,0.628722,0.669548,0.692196,0.49194,0.71893,0.584018,0.347367,0.122205,0.078917,0.054589,0,5.281231,1.807791,3.180036,0.525565,0.516972,0.067111,0.060644
2223,24.744579,3.268433,22.799257,9.217106,35.304428,2.516721,0.777236,0,0.575384,0.566783,0.055294,0.048489,0.709578,0.094398,0.367347,0.683011,0.437549,0.324784,0.701934,0.722523,0.594839,0.726328,0.613176,0.609037,0.620259,0.690011,0.738621,0.623827,0.6215,0.662339,0.683995,0.487664,0.71122,0.578541,0.34586,0.12262,0.078957,0.053946,0,42.375099,8.301433,28.30835,0.520839,0.512392,0.068133,0.061039
2224,10.644752,1.085809,12.726768,7.46133,14.891886,1.402644,0.153282,0,0.570463,0.561014,0.054572,0.047637,0.710035,0.093538,0.364412,0.677002,0.436483,0.322003,0.694374,0.715039,0.588633,0.71828,0.608502,0.603325,0.614465,0.682756,0.73187,0.618395,0.615167,0.65521,0.67601,0.483114,0.702691,0.573408,0.344864,0.122649,0.079319,0.05413,0,19.877989,1.571684,15.627331,0.515015,0.50716,0.068492,0.060476
2225,12.307336,1.689051,22.050674,4.614493,12.15557,1.288252,3.330278,3.91634,0.566506,0.557094,0.055177,0.047686,0.709989,0.093342,0.361262,0.670657,0.434649,0.31925,0.686831,0.706985,0.582885,0.710913,0.603858,0.598034,0.609241,0.675933,0.725082,0.613093,0.608943,0.647428,0.668343,0.478847,0.694997,0.567925,0.343329,0.12205,0.079601,0.054605,0.082478,14.289187,0,22.995489,0.510103,0.502444,0.068058,0.059601
2226,18.246576,1.454034,30.221481,0.77805,12.759409,1.052749,9.495331,15.72859,0.562658,0.553639,0.056009,0.048169,0.708782,0.093681,0.35739,0.663361,0.432292,0.316505,0.678903,0.69937,0.577119,0.703407,0.597585,0.59303,0.602669,0.669153,0.718031,0.607351,0.602236,0.639441,0.661007,0.475422,0.687313,0.561397,0.34163,0.121764,0.079823,0.05481,0.006747,5.008093,0,23.685274,0.505679,0.498107,0.067488,0.059785
2227,9.521104,0.282035,10.68902,0.770333,5.077588,0.591293,4.941777,10.196689,0.558722,0.549214,0.055581,0.048048,0.707295,0.094026,0.352885,0.655748,0.429319,0.314899,0.670386,0.692685,0.571142,0.694715,0.590588,0.586702,0.596387,0.661915,0.710826,0.601694,0.596541,0.630961,0.653453,0.472175,0.679702,0.555792,0.340276,0.121279,0.079357,0.05447,4.694076,0,0.518735,7.19304,0.501726,0.493627,0.06702,0.059881
2228,3.225279,0.026395,1.630162,0.969413,1.055047,0.71625,1.767107,3.454507,0.554388,0.543698,0.054067,0.0472,0.706271,0.093717,0.349524,0.648311,0.425666,0.314695,0.662043,0.685142,0.564495,0.685701,0.584395,0.579173,0.591027,0.65507,0.703761,0.596016,0.591587,0.621989,0.645569,0.468008,0.672152,0.550905,0.339269,0.121052,0.078585,0.053994,47.58662,0,0.492147,2.176075,0.497852,0.488912,0.065461,0.059044
2229,1.883074,0.010221,0.037185,1.469272,0.458957,0.961286,1.160926,1.870795,0.549486,0.537297,0.052798,0.046439,0.705247,0.093781,0.346827,0.640595,0.422586,0.314388,0.653889,0.676975,0.557793,0.677173,0.578514,0.572907,0.58506,0.648619,0.696904,0.58941,0.586021,0.614176,0.636938,0.46447,0.663778,0.545246,0.337406,0.121427,0.07796,0.054652,0,0,0.29667,0.993865,0.493696,0.484454,0.06379,0.058705
2230,1.459981,0.058098,0.014546,1.994076,1.365658,0.814018,0.458813,0.731814,0.545699,0.530995,0.05274,0.045752,0.703271,0.094868,0.344696,0.633163,0.418915,0.313415,0.645882,0.669379,0.552718,0.669351,0.572608,0.568168,0.57752,0.641565,0.690298,0.581851,0.579497,0.607659,0.628161,0.461214,0.655665,0.539745,0.334129,0.120951,0.078089,0.055802,0,0,0.186331,0.567388,0.489504,0.480614,0.063002,0.059493
2231,1.147575,0.109143,0.081284,1.979213,1.75792,0.805871,0.007965,0,0.54093,0.525094,0.053064,0.044793,0.701385,0.095624,0.342381,0.625439,0.414772,0.31165,0.637194,0.660855,0.547089,0.661578,0.56635,0.563337,0.570319,0.634227,0.683228,0.574653,0.571732,0.600215,0.618684,0.457543,0.647245,0.533882,0.330585,0.120301,0.078079,0.056306,2.744605,0,0.170801,0.51153,0.485032,0.476499,0.062456,0.060066
2232,0.623516,0.303444,0.171199,1.637988,0.870454,1.005913,0.003211,0,0.535135,0.520209,0.052351,0.043848,0.701532,0.094542,0.339124,0.616727,0.410842,0.308776,0.626889,0.64968,0.539425,0.652611,0.55884,0.557773,0.56307,0.625553,0.674812,0.568167,0.563673,0.591826,0.607988,0.452757,0.637968,0.52699,0.327639,0.120435,0.077299,0.055894,0.562052,0,0.068862,0.372601,0.480982,0.471476,0.06246,0.059172
2233,0.158441,0.444784,0.155447,1.387846,0.276195,0.911826,0.005449,0,0.52927,0.515357,0.052147,0.043408,0.701884,0.09357,0.335768,0.608372,0.40743,0.306058,0.617095,0.638478,0.531646,0.643102,0.550906,0.551163,0.555624,0.616399,0.666238,0.561166,0.555703,0.58433,0.598773,0.44708,0.628903,0.520023,0.324348,0.120789,0.076997,0.055613,0.394704,0,0,0.33158,0.47663,0.465901,0.063487,0.058535
2234,0.104753,0.489634,0.194137,3.205127,0.595936,1.512795,0.337954,0,0.522122,0.508997,0.053613,0.043636,0.700849,0.09448,0.332281,0.599655,0.404368,0.301836,0.608039,0.628003,0.522637,0.634017,0.543864,0.541231,0.550105,0.607173,0.656933,0.553513,0.545121,0.576673,0.590434,0.442887,0.619781,0.513816,0.319895,0.120472,0.076923,0.054935,0.492931,0,0,0.691931,0.470376,0.460543,0.065138,0.056842
2235,0,2.094737,5.916116,109.470703,19.444742,66.503731,25.403513,6.995053,0.516091,0.503204,0.054624,0.043927,0.699374,0.095165,0.329158,0.590978,0.401537,0.29761,0.59899,0.618316,0.514319,0.625197,0.537849,0.531644,0.544818,0.598426,0.647742,0.546337,0.535039,0.568345,0.58219,0.438932,0.610681,0.50805,0.316535,0.119544,0.076834,0.05391,0.597461,0,0,26.305456,0.464462,0.455187,0.065633,0.054435
2236,0,0.126045,3.236975,21.316851,5.778238,20.235909,12.235057,4.392332,0.51111,0.498797,0.054193,0.043692,0.696713,0.094178,0.326628,0.583863,0.3991,0.295054,0.589971,0.61034,0.507706,0.616576,0.531461,0.526012,0.538354,0.591108,0.640029,0.539453,0.527829,0.559074,0.574006,0.434393,0.601653,0.501899,0.314479,0.118621,0.07601,0.053366,0.947754,0,0,7.562234,0.459204,0.448799,0.064639,0.054417
2237,0,0,3.122096,9.295712,3.719633,9.591085,8.522338,3.049619,0.505502,0.493502,0.053266,0.043361,0.694289,0.093369,0.323604,0.575992,0.396012,0.292583,0.580842,0.601588,0.500408,0.607724,0.524231,0.520459,0.530839,0.582816,0.632176,0.532076,0.519816,0.549823,0.564755,0.430333,0.592514,0.495171,0.31133,0.118198,0.074844,0.053652,1.489696,0,0,3.301762,0.453813,0.442551,0.063768,0.054865
2238,0,0,1.119838,1.350016,0.616371,1.595301,1.873387,0.865151,0.499157,0.48834,0.052553,0.043459,0.694072,0.093708,0.319751,0.567491,0.392485,0.290451,0.572966,0.593219,0.493692,0.598857,0.516907,0.513893,0.523034,0.573841,0.624182,0.524909,0.511321,0.542428,0.556257,0.427463,0.583911,0.488314,0.307791,0.119028,0.074352,0.054821,0.847001,0,0.056404,0.340046,0.448297,0.437504,0.062847,0.055135
2239,0.071257,0,0.665022,0.277575,0.121742,0.515678,0.838194,0.526002,0.492907,0.483626,0.052213,0.043382,0.693533,0.093971,0.316345,0.559833,0.388588,0.287921,0.565007,0.585623,0.486908,0.5902,0.509782,0.507273,0.51629,0.56517,0.616538,0.518136,0.503944,0.535051,0.54833,0.424024,0.575329,0.481465,0.304857,0.119957,0.073995,0.055851,0.432244,0,0.078996,0,0.442662,0.432474,0.062123,0.055721
2240,0.542197,0,0.764678,1.052508,0.553455,0.494301,1.031684,0.790184,0.487788,0.47836,0.052493,0.043226,0.690255,0.094009,0.313458,0.553122,0.383233,0.284358,0.555636,0.577626,0.479199,0.581139,0.502972,0.5006,0.510477,0.556815,0.608951,0.51104,0.498351,0.52711,0.54024,0.418363,0.56802,0.474577,0.302185,0.120248,0.073739,0.056137,0.237631,0.219643,0.116367,0,0.437479,0.426694,0.061667,0.056866
2241,1.549926,0,1.122074,3.083223,1.79604,0.574789,1.790103,1.389703,0.482529,0.473031,0.052788,0.043327,0.687018,0.094285,0.310508,0.546523,0.378252,0.280954,0.546557,0.569249,0.472192,0.572188,0.496396,0.493931,0.503946,0.548953,0.601313,0.503812,0.492623,0.520041,0.532257,0.4129,0.561507,0.467898,0.299513,0.120585,0.073363,0.055989,0,0.869983,0.287997,0,0.432235,0.421037,0.061135,0.057533
2242,1.38327,0,0.853538,3.28807,2.176897,0.330438,1.621855,1.227099,0.475582,0.467236,0.051299,0.043165,0.684314,0.095152,0.308526,0.541485,0.375871,0.278931,0.539667,0.561249,0.467189,0.565378,0.489912,0.488628,0.496512,0.543167,0.595123,0.498194,0.485927,0.515541,0.524448,0.410169,0.557212,0.462191,0.296974,0.120844,0.072741,0.057018,0,1.676548,0.833985,0,0.425968,0.415832,0.060926,0.056866
2243,0.766899,0.018991,0.40647,2.327631,1.963239,0,0.97903,0.959231,0.468696,0.460904,0.049328,0.042648,0.681701,0.095734,0.306838,0.536472,0.37383,0.277154,0.532933,0.55347,0.46206,0.558744,0.483253,0.483653,0.48976,0.537724,0.589336,0.493024,0.478969,0.510612,0.516448,0.408182,0.552977,0.456785,0.294537,0.120778,0.072302,0.058628,0.036018,2.486697,1.280565,0,0.419599,0.410442,0.060685,0.056233
2244,0.711765,2.002437,1.448203,2.403448,4.163862,0.111185,2.416325,1.094118,0.463607,0.456016,0.04942,0.042009,0.681301,0.09484,0.305339,0.530832,0.371829,0.275473,0.526526,0.547504,0.457726,0.552368,0.478287,0.479788,0.485995,0.53319,0.585581,0.489291,0.474242,0.504685,0.510046,0.406949,0.547138,0.452706,0.29371,0.120731,0.072643,0.058988,0.280408,4.683717,1.44861,0,0.41432,0.405874,0.059424,0.056306
2245,0.711765,17.866642,10.254864,8.279145,23.050081,1.343016,14.14065,1.145722,0.458671,0.452161,0.050279,0.041616,0.681176,0.093872,0.303915,0.525588,0.370009,0.274016,0.520412,0.542162,0.453958,0.546788,0.474278,0.476507,0.482378,0.528846,0.58257,0.486264,0.470474,0.499352,0.504487,0.40556,0.540972,0.448972,0.293215,0.1208,0.073123,0.05878,1.389719,19.804993,3.397018,0.159728,0.409399,0.401756,0.05809,0.056398
2246,0,0,0,0,0,0,0,0,0.454201,0.447758,0.050509,0.041564,0.679252,0.092953,0.303313,0.521734,0.368776,0.273167,0.515748,0.537338,0.450763,0.543393,0.471747,0.47312,0.478743,0.524107,0.578136,0.483283,0.466095,0.495372,0.500211,0.40339,0.535163,0.445992,0.292397,0.120426,0.073334,0.057477,6.146824,0,0,0,0.404422,0.397437,0.058201,0.055642
2247,0,0,0,0,0,0,0,0,0.450102,0.442704,0.050446,0.041409,0.677297,0.091812,0.302994,0.517642,0.367432,0.271992,0.511932,0.532756,0.447541,0.540044,0.469258,0.469414,0.475746,0.518941,0.572978,0.479746,0.461343,0.491062,0.496101,0.401007,0.529276,0.44313,0.29162,0.120349,0.073222,0.055985,9.270327,0,0,0,0.399156,0.39315,0.058723,0.054916
2248,0,0,0,0,0,0,0,0,0.445634,0.436903,0.050432,0.041626,0.676139,0.091889,0.300911,0.513568,0.36476,0.270355,0.510357,0.528844,0.44461,0.537348,0.467711,0.466047,0.472144,0.514611,0.568905,0.475863,0.457867,0.48772,0.493801,0.398498,0.524796,0.440893,0.290411,0.120691,0.07403,0.055699,0.788955,0,0,0,0.394186,0.389387,0.058786,0.054672
2249,0,0,0,0,0,0,0,0,0.440916,0.431209,0.050293,0.041959,0.674958,0.092381,0.298145,0.509718,0.361659,0.268806,0.508578,0.524578,0.441492,0.535032,0.466296,0.462287,0.46819,0.510934,0.565128,0.471904,0.454782,0.485453,0.491781,0.396123,0.5209,0.438789,0.288867,0.120567,0.075618,0.055147,0.034606,0,0,0,0.389702,0.385424,0.058856,0.054105
2250,0,0.040917,5.963525,8.038671,0,0,8.127082,1.004551,0.43699,0.426668,0.050967,0.042501,0.670693,0.092285,0.296217,0.507048,0.361073,0.268013,0.505034,0.521082,0.438447,0.532482,0.464811,0.45981,0.465734,0.508953,0.562358,0.469323,0.452215,0.48236,0.488826,0.394947,0.519372,0.437836,0.287836,0.119596,0.075785,0.052981,0.140474,8.810192,2.630963,8.360347,0.387437,0.381226,0.059222,0.052708
2251,0,0.004907,1.332864,1.332432,0,0,2.030355,0.68207,0.433396,0.422219,0.051742,0.043843,0.665765,0.09226,0.294399,0.505716,0.361166,0.267821,0.501435,0.517958,0.436125,0.530045,0.463655,0.45805,0.462956,0.508147,0.560009,0.467164,0.449862,0.478883,0.486343,0.39398,0.518738,0.437466,0.287337,0.119275,0.074611,0.050758,6.992527,2.45306,0.315535,3.194336,0.385262,0.377221,0.059107,0.051054
2252,0.773205,0,1.290579,1.929311,0,0,1.316757,0.313415,0.429854,0.418016,0.052218,0.044006,0.661896,0.091788,0.293706,0.504216,0.362343,0.267017,0.499642,0.516358,0.435284,0.527952,0.462645,0.456964,0.461905,0.508212,0.557629,0.46668,0.449228,0.478337,0.484658,0.391984,0.516981,0.436709,0.287096,0.119094,0.074615,0.050105,0,1.553362,0,2.573753,0.382685,0.374318,0.059414,0.049662
2253,3.420566,0,2.017745,4.124387,0,0,1.539583,0.043347,0.425865,0.413577,0.053141,0.043097,0.658445,0.091449,0.294135,0.502001,0.3646,0.265908,0.498273,0.515875,0.435085,0.525432,0.461649,0.456521,0.461895,0.507453,0.555179,0.46713,0.449504,0.478356,0.483871,0.390064,0.514454,0.435553,0.287602,0.118128,0.075203,0.050754,0,0.811333,0,3.2229,0.380021,0.37155,0.059957,0.04855
2254,2.262834,0,0.748367,1.863435,0,0.227464,0.637549,0,0.422017,0.41093,0.053355,0.042127,0.65622,0.091664,0.294778,0.501583,0.364836,0.265636,0.497088,0.5166,0.434778,0.525079,0.459893,0.456382,0.460659,0.506359,0.554324,0.466428,0.449774,0.477262,0.484119,0.389288,0.513427,0.434906,0.288833,0.119008,0.075532,0.052043,2.325698,0,0.100002,2.171195,0.376344,0.368999,0.059872,0.049879
2255,1.293096,0,0.387016,0.919692,0,0.251967,0.447905,0,0.41857,0.409219,0.0535,0.041257,0.654407,0.091958,0.294735,0.501041,0.363434,0.26509,0.495891,0.517173,0.433864,0.525849,0.458081,0.455598,0.458676,0.505214,0.554502,0.464638,0.448891,0.476293,0.483443,0.38911,0.512891,0.434609,0.289037,0.120485,0.07542,0.05274,1.033789,0,0.110775,1.45806,0.372468,0.367095,0.059471,0.052308
2256,1.217389,0,0.276036,0.999186,0.094827,0.394049,0.566859,0,0.416477,0.408573,0.053342,0.041549,0.652162,0.092316,0.294301,0.500788,0.362223,0.266075,0.495867,0.517952,0.433877,0.527467,0.457888,0.455687,0.458539,0.504685,0.556938,0.464496,0.448572,0.477318,0.48274,0.389684,0.513605,0.435335,0.289715,0.121221,0.073679,0.053702,0.491853,0,0.092566,1.751503,0.370018,0.365498,0.057405,0.053448
2257,0.942256,0,0.143248,1.778383,0.360803,0.853912,0.629625,0,0.415272,0.408354,0.052786,0.041921,0.649342,0.091766,0.294165,0.501485,0.360652,0.26814,0.496889,0.519162,0.434494,0.53002,0.458954,0.456451,0.459687,0.504811,0.560626,0.465418,0.449556,0.478822,0.481929,0.389664,0.5153,0.436517,0.290595,0.121533,0.072531,0.055281,0.128685,0,0.068462,3.157307,0.368519,0.364015,0.055505,0.054342
2258,0.188811,0,0.288819,2.162264,0.401452,1.112575,0.87256,0,0.413515,0.406409,0.052118,0.042763,0.646183,0.091472,0.296257,0.502719,0.359415,0.268685,0.497991,0.519621,0.434584,0.532438,0.460647,0.457504,0.459923,0.504971,0.562968,0.4672,0.449396,0.479959,0.483138,0.389972,0.516184,0.43779,0.290402,0.120753,0.072423,0.05552,0,0.008467,0.034531,3.170754,0.368145,0.362854,0.055457,0.054486
2259,0.08575,0,0.62172,2.500313,0.336142,1.390629,1.554149,0,0.411236,0.404109,0.050876,0.043897,0.642974,0.091891,0.299458,0.505144,0.359188,0.268224,0.499068,0.519776,0.434768,0.534219,0.46204,0.459761,0.458915,0.505553,0.563604,0.470213,0.448083,0.480859,0.486055,0.391587,0.516391,0.439174,0.290832,0.120151,0.072012,0.05445,0,0.041629,0.008633,2.458447,0.368334,0.361049,0.055611,0.053519
2260,0,0,1.973987,4.684793,1.239095,3.086267,2.641245,0.097735,0.408273,0.402815,0.050724,0.044033,0.638787,0.091749,0.301254,0.507313,0.359112,0.268282,0.501016,0.520066,0.434793,0.535771,0.463559,0.462299,0.459528,0.507178,0.564068,0.472829,0.44947,0.482525,0.487429,0.392376,0.5171,0.440802,0.291404,0.120077,0.072626,0.053318,0,0.371511,0.280503,2.45628,0.36827,0.358737,0.05633,0.053545
2261,0,0,10.828502,19.246023,8.196231,15.466344,6.265618,1.985849,0.404776,0.402027,0.051155,0.042949,0.633151,0.091014,0.302231,0.508454,0.359715,0.268963,0.504005,0.520666,0.434382,0.536483,0.465723,0.464975,0.462618,0.510214,0.564615,0.475027,0.453367,0.48499,0.487443,0.392238,0.519869,0.442032,0.291725,0.119612,0.073528,0.052172,0,2.561002,2.590463,2.45628,0.367648,0.357063,0.057533,0.0537
2262,0,0,55.403397,152.007523,69.195671,106.275085,35.050095,19.907108,0.402157,0.400888,0.051728,0.041717,0.628211,0.089812,0.303201,0.509951,0.360784,0.269672,0.506487,0.522031,0.435138,0.537168,0.467597,0.467054,0.465472,0.513135,0.564321,0.476465,0.455717,0.48629,0.488554,0.392563,0.522732,0.442916,0.291512,0.119876,0.073368,0.051998,0,19.675409,16.97076,0,0.366098,0.355576,0.057676,0.052993
2263,0,0,2.510662,21.74732,12.061741,12.086617,5.657899,1.395181,0.401297,0.397745,0.052958,0.04129,0.625192,0.088679,0.303019,0.511619,0.361617,0.270561,0.508718,0.524699,0.437247,0.539545,0.468376,0.467568,0.466859,0.514384,0.563842,0.477051,0.456188,0.487313,0.49222,0.391896,0.524087,0.443218,0.290594,0.120283,0.07292,0.053147,0,3.166341,1.709555,0,0.363113,0.353212,0.056577,0.05271
2264,0,0.037913,0,12.160394,5.556259,6.191015,3.442708,0,0.401058,0.394272,0.053224,0.040913,0.622018,0.088273,0.302504,0.5129,0.362435,0.271015,0.510764,0.526932,0.439488,0.540815,0.468195,0.467155,0.46712,0.513996,0.564501,0.477402,0.45642,0.487896,0.495006,0.391217,0.524681,0.442868,0.291641,0.119293,0.072192,0.0535,3.448471,1.417777,0.594041,0.282416,0.36044,0.351098,0.056209,0.052561
2265,0,0.722,0,25.465395,3.69379,8.813014,3.442708,0,0.400866,0.392769,0.052853,0.04159,0.618791,0.088753,0.302451,0.513859,0.363894,0.270938,0.511341,0.527373,0.442112,0.539447,0.4679,0.466015,0.466352,0.51199,0.565902,0.476885,0.456554,0.486859,0.495296,0.392126,0.523445,0.44278,0.293582,0.117888,0.071481,0.053592,1.235743,0.942535,0.394917,1.584834,0.359026,0.349362,0.05763,0.051956
2266,0,0.404775,0,6.54436,0,1.539306,0.359175,0.018752,0.400184,0.390965,0.052962,0.04325,0.616291,0.088793,0.302113,0.514339,0.365561,0.271316,0.511102,0.52746,0.443948,0.538239,0.467952,0.465703,0.465989,0.511061,0.566211,0.476386,0.457073,0.485716,0.49545,0.392991,0.522836,0.442869,0.294296,0.117211,0.071279,0.054179,0.938383,0,0,0.400936,0.357743,0.347531,0.058447,0.051297
2267,0,0.431306,0,2.803622,0,0.526647,0.918765,0.100395,0.397203,0.387673,0.053093,0.045397,0.613008,0.089109,0.301663,0.513856,0.366798,0.272684,0.511227,0.527869,0.443884,0.537202,0.467778,0.466249,0.46691,0.511695,0.565235,0.476656,0.457825,0.485274,0.49581,0.394233,0.524637,0.444477,0.294519,0.11745,0.071146,0.053916,0.938383,0,0,0.04794,0.357183,0.34616,0.05847,0.051122
2268,0.005797,0.686158,0.016035,3.448275,0,0.370349,1.493421,0.189878,0.394139,0.384674,0.052896,0.046672,0.609576,0.089671,0.301356,0.513624,0.367289,0.274214,0.511504,0.528809,0.443801,0.537253,0.468125,0.467064,0.46821,0.511855,0.565291,0.476995,0.458642,0.486024,0.495921,0.395794,0.525471,0.446442,0.295081,0.11817,0.070954,0.053455,0,0.269376,0.000574,0.02761,0.35575,0.344244,0.058492,0.051545
2269,0.953282,0.945306,1.596257,9.983038,0,2.179331,1.970342,1.181482,0.391895,0.382907,0.052752,0.045203,0.607466,0.088389,0.302417,0.51419,0.367534,0.274793,0.510674,0.529668,0.444457,0.540283,0.468622,0.468381,0.470357,0.512636,0.568219,0.477081,0.461329,0.488259,0.496843,0.396539,0.525358,0.447809,0.296509,0.120702,0.071007,0.054597,0,2.773738,0.094384,0.233562,0.352448,0.342117,0.058105,0.053279
2270,0,0,0,0,0,0,0,0,0.389016,0.381142,0.053178,0.043615,0.605642,0.087173,0.303499,0.514472,0.368257,0.275047,0.510336,0.530158,0.44451,0.542095,0.469088,0.469146,0.472031,0.513363,0.570199,0.477576,0.463575,0.489545,0.49846,0.396927,0.525658,0.44882,0.297126,0.122558,0.071361,0.055899,0,0,0,0,0.349926,0.340752,0.058659,0.054738
